COD_ZNJE,COD_ZENT,COD_ZDES_SELLIN,COD_ZDEM,COD_ZDES_SELLOUT,GERENCIA,COD_SKU,INICIATIVA,REGIÓN,PAÍS,NODO,RESPONSABLE DE PAGO,GRUPO CLIENTE SI,GRUPO CLIENTE SO,DESTINATARIO,COD_ZTER,TERRITORIO,ORG VTA,CLIENTE,Homologo,SKU + Descripción/Material,Descripción/Material,CATEGORÍA,MATERIAL,DESCRIPCIÓN ABREVIADA,ETAPA,FAMILIA,LÍNEA,PROTEÍNA,FORMATO,PROCESO,PLANTA,TIPO PRODUCTO,ESTADO SKU,TOTAL,DATO,COD_DATO,Atributo,MES,Valor
2102108,1000027665,1000029660,30005106,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,JAMAICA - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,13,PYMAY25(2025),(PY-1)(+0),02,202502,0.5
2102108,1000027665,1000029660,30005403,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA GOLFO-PTO. HONDO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,15,PYMAY25(2025),(PY-1)(+0),01,202501,15
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYMAY25(2025),(PY-1)(+0),01,202501,358.05
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYMAY25(2025),(PY-1)(+0),02,202502,200
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYMAY25(2025),(PY-1)(+0),03,202503,0
2102108,1000027665,1000029660,30005626,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,CABALA 2 - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,12.5,PYMAY25(2025),(PY-1)(+0),01,202501,12.5
2102108,1000027665,1000029660,30006720,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,IPSP - SINGAPUR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,18.55,PYMAY25(2025),(PY-1)(+0),01,202501,17.5
2102108,1000027665,1000029660,30006720,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,IPSP - SINGAPUR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,18.55,PYMAY25(2025),(PY-1)(+0),02,202502,1.05
2102108,1000027665,1000029660,1000027665,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,INDUSTRIAL PESQUERA SANTA PRISCILA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,921.8291997,PYMAY25(2026),(PY-1)(+1),01,202601,921.8291997
2102108,1000027665,1000029660,30005104,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,CABALA 1 - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,30,PYJUN25(2025),(PY+0)(+0),01,202501,25
2102108,1000027665,1000029660,30005104,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,CABALA 1 - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,30,PYJUN25(2025),(PY+0)(+0),02,202502,5
2102108,1000027665,1000029660,30005106,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,JAMAICA - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,14.25,PYJUN25(2025),(PY+0)(+0),01,202501,12.5
2102108,1000027665,1000029660,30005106,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,JAMAICA - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,14.25,PYJUN25(2025),(PY+0)(+0),02,202502,0.5
2102108,1000027665,1000029660,30005106,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,JAMAICA - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,14.25,PYJUN25(2025),(PY+0)(+0),05,202505,1.25
2102108,1000027665,1000029660,30005317,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA  BAJEN 1,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),01,202501,178.2
2102108,1000027665,1000029660,30005317,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA  BAJEN 1,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),02,202502,92.4
2102108,1000027665,1000029660,30005317,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA  BAJEN 1,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),03,202503,103.95
2102108,1000027665,1000029660,30005317,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA  BAJEN 1,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),04,202504,89.1
2102108,1000027665,1000029660,30005317,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA  BAJEN 1,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),05,202505,94.05
2102108,1000027665,1000029660,30005335,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CORVINERO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),01,202501,148.5
2102108,1000027665,1000029660,30005335,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CORVINERO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),02,202502,97.35
2102108,1000027665,1000029660,30005335,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CORVINERO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),03,202503,166.65
2102108,1000027665,1000029660,30005335,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CORVINERO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),04,202504,44.55
2102108,1000027665,1000029660,30005335,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CORVINERO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,557.7,PYJUN25(2025),(PY+0)(+0),05,202505,100.65
2102108,1000027665,1000029660,30005403,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA GOLFO-PTO. HONDO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,15,PYJUN25(2025),(PY+0)(+0),01,202501,15
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYJUN25(2025),(PY+0)(+0),01,202501,358.05
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYJUN25(2025),(PY+0)(+0),02,202502,200
2102108,1000027665,1000029660,30005406,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILLA - CALIFORNIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,558.05,PYJUN25(2025),(PY+0)(+0),03,202503,0
2102108,1000027665,1000029660,30005533,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA ASIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,252.5,PYJUN25(2025),(PY+0)(+0),01,202501,88.75
2102108,1000027665,1000029660,30005533,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA ASIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,252.5,PYJUN25(2025),(PY+0)(+0),03,202503,62.5
2102108,1000027665,1000029660,30005533,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA ASIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,252.5,PYJUN25(2025),(PY+0)(+0),04,202504,41.25
2102108,1000027665,1000029660,30005533,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA ASIA,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,252.5,PYJUN25(2025),(PY+0)(+0),05,202505,60
2102108,1000027665,1000029660,30005626,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,CABALA 2 - IPSP DIR,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,12.5,PYJUN25(2025),(PY+0)(+0),01,202501,12.5
2102108,1000027665,1000029660,30005768,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA CHANDUY,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,475.2,PYJUN25(2025),(PY+0)(+0),01,202501,163.35
2102108,1000027665,1000029660,30005768,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA CHANDUY,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,475.2,PYJUN25(2025),(PY+0)(+0),03,202503,103.95
2102108,1000027665,1000029660,30005768,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA CHANDUY,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,475.2,PYJUN25(2025),(PY+0)(+0),04,202504,103.95
2102108,1000027665,1000029660,30005768,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA.PRISCILA CHANDUY,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,475.2,PYJUN25(2025),(PY+0)(+0),05,202505,103.95
2102108,1000027665,1000029660,30005769,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILA  PAÑAMAO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,1336.45,PYJUN25(2025),(PY+0)(+0),01,202501,326.7
2102108,1000027665,1000029660,30005769,NA,IPSP,7530791,NA,RA,ECUADOR,IPSP,INDUSTRIAL PESQUERA SANTA PRISCILA,INDUSTRIAL PESQUERA SANTA PRISCILA,,STA. PRISCILA  PAÑAMAO,1168030,JARA AREVALO ADRIAN ENRIQUE,2042,IPSP,7530791,7530791 - KAT V4 35% 1.2 EXT IPSP,KAT V4 35% 1.2 EXT IPSP,Alimento Camarones,"Nicovita Katal Camarón 35% 1.2 EXT
",KAT V4 35% 1.2 EXT IPSP,PRE ENGORDE,KAT,V4,0.35,1.2,EXTRUIDO,PNT,PRUEBA,ACTIVO,1336.45,PYJUN25(2025),(PY+0)(+0),02,202502,237.6
